makespan,overhead,workflow_instance_id,is_cold,composition
0.314,0.31094037437438965,8262f50a-48da-4ab8-be0e-8cf69d15af25,cold,workflow_engine
0.333,0.3295474605560303,8950bb32-cd4c-4c06-89c9-47a229b4a496,cold,workflow_engine
0.334,0.3293286647796631,27b0cae1-5c4b-4743-8b25-6143505f6906,cold,workflow_engine
0.341,0.3377916011810303,ed628ec8-eefd-4e02-b986-21e6679d92be,cold,workflow_engine
4.069,4.06455230140686,37dafef4-2d5d-40b1-a050-2e56f5330bc2,cold,workflow_engine
0.338,0.3346521263122559,cfbe794b-768e-49b4-9c74-13f44a9656fe,cold,workflow_engine
2.75,2.7343239784240723,ac052123-4122-43a5-979b-47ec7518921d,cold,workflow_engine
1.202,1.1982244033813476,4747ec89-63b7-4c52-81ed-8f1104d12a08,cold,workflow_engine
0.317,0.31391271781921387,72a45bd1-939b-44fe-9f38-11989fae31f9,cold,workflow_engine
2.752,2.7425846118927,4a4b7089-45cf-44d7-8f5b-42d7efa78549,cold,workflow_engine
1.237,1.2334578151702882,a9e6fab4-90d0-4e9d-a22c-2febc4bbebea,cold,workflow_engine
0.325,0.3213986873626709,3d80f7f6-f6a1-4b64-97fe-c7151ca44889,cold,workflow_engine
2.996,2.977175422668457,e3b8715c-c745-49a4-b898-f5bb9ca8d584,cold,workflow_engine
2.662,2.652142583847046,34ac91e3-5018-41d8-845b-9936d0075a5d,cold,workflow_engine
1.707,1.7031550235748292,282c5aa1-7ed8-4305-9cbc-22fb93595b0b,cold,workflow_engine
1.851,1.8333393821716308,4c9a0b52-368b-4612-8d77-608153258ee5,cold,workflow_engine
0.329,0.32583308601379396,a4e205b2-98ed-440b-8ae2-e7c39fe98a19,cold,workflow_engine
1.053,1.0492961673736572,bc001576-e3d6-4e9f-85ac-734aea4c8c49,cold,workflow_engine
0.326,0.3227200756072998,e1dd0cb5-f2e4-464c-a1d1-69bcd1ec13cc,cold,workflow_engine
0.372,0.3684931011199951,0f40a50e-3f10-4d8f-a30e-528b416dbf5c,cold,workflow_engine
3.089,3.0848460330963134,f31b0428-8f42-4600-b40e-411478479e6e,cold,workflow_engine
0.321,0.31250800704956055,b00238ac-f1cd-4b04-8337-581906f22aa6,cold,workflow_engine
0.312,0.30820866775512695,6840d887-3418-4f42-b0a9-0b2c81c752f5,cold,workflow_engine
1.917,1.9125406188964844,7231ef84-61b9-4f6f-bc6d-375c6889ef2a,cold,workflow_engine
0.418,0.4147353343963623,c624400e-4b79-495e-887d-e321d8c5b907,cold,workflow_engine
2.443,2.438671510696411,a891764a-f9e1-482a-8d67-7d590be048e9,cold,workflow_engine
0.337,0.3337319965362549,97c6ab6c-1502-427a-9ce1-a1c22e4164bd,cold,workflow_engine
0.343,0.3398051910400391,3e802edf-94ec-463a-88c0-7bc48fa9ffe9,cold,workflow_engine
0.365,0.3618249797821045,e8ae7143-6672-46f8-9f9e-482224c0cb24,cold,workflow_engine
0.372,0.3685510368347168,39e7c143-623b-4956-8d8f-42c8302e4f70,cold,workflow_engine
0.343,0.3399427585601807,6a6e1590-a2ed-4170-be9b-5243a0f88874,warm,workflow_engine
0.381,0.3775674877166748,9ee96fc6-eb1d-4fdc-af3d-f2fa8c98e14e,warm,workflow_engine
0.34,0.3370338344573975,229224c9-9b12-4fc5-8acc-dd3bfb8e6389,warm,workflow_engine
0.47,0.46604654312133786,ff586aa1-f541-4c64-95ad-eb4cee17efa7,warm,workflow_engine
0.295,0.2919384670257568,9d6dce20-b43e-4620-9a70-5b4cb45d7746,warm,workflow_engine
0.297,0.2934354038238525,4566b431-6f9e-4031-9145-bf2d2ea73aa9,warm,workflow_engine
0.374,0.3707072010040283,f6e4719a-9ce1-47b7-929a-2bb45f579599,warm,workflow_engine
0.277,0.2738106746673584,b7769caa-4e4b-4993-be44-3ad87b5b0622,warm,workflow_engine
0.318,0.3023897819519043,6943ffff-cd33-451e-b287-cf6785a7d056,warm,workflow_engine
0.334,0.33021748924255373,21945ae5-27da-4bbd-81a6-67dbab3a477f,warm,workflow_engine
0.306,0.3002288398742676,030ce518-2d9a-4724-a9c9-9de2ce714f3c,warm,workflow_engine
0.358,0.3525709705352783,02054234-4f6a-4dca-90bd-0e6a79b0cc31,warm,workflow_engine
0.335,0.3319136714935303,cd6fecc1-a0d1-415f-ba4c-16c671eeed86,warm,workflow_engine
0.327,0.32390532684326173,16665a02-29fc-4ace-aec0-36c1cb8fc74d,warm,workflow_engine
0.283,0.2788679676055908,5b526b3f-dce2-454b-a2e8-4aff378cf230,warm,workflow_engine
0.279,0.27587361717224124,b99ac921-c8bd-417a-8a82-1a5ad24bc943,warm,workflow_engine
0.304,0.30063662910461425,b1e90a75-177a-4f3d-b15e-21c73f7d2840,warm,workflow_engine
0.489,0.48574534797668456,41cbecb0-8e16-42e5-9bae-c4f5cb972735,warm,workflow_engine
0.334,0.330992826461792,75d37a78-a3ed-4f6c-8782-555fc53a0580,warm,workflow_engine
0.299,0.2959508647918701,52117cdf-1854-4e67-9d3f-b3451e06fadc,warm,workflow_engine
0.297,0.2932306022644043,1fa911c4-dfd0-48d4-9fbd-1c5133870c73,warm,workflow_engine
0.332,0.3286516494750977,1a9e30c4-ffd8-4444-b087-3d85d79c5023,warm,workflow_engine
0.295,0.29171411514282225,9a78514a-e539-40f3-93eb-749cc2538fd4,warm,workflow_engine
0.307,0.30392702293395996,43509f75-7590-43fc-8980-bf11ebb915a6,warm,workflow_engine
0.28,0.2759802627563477,e9d6015b-da04-4a10-ac4d-039c84d416e9,warm,workflow_engine
0.35,0.345274543762207,1d13e5dd-d7ae-4677-886c-2b773b8365a5,warm,workflow_engine
0.315,0.31192296981811524,245e7be9-0c94-41a8-bb96-51e354fb4987,warm,workflow_engine
0.304,0.30085168266296386,ee56db59-53dc-4bf0-a2d7-7d651547cb72,warm,workflow_engine
0.394,0.39080399894714357,cb505faf-282f-4484-a9c2-e69e2d3a13ec,warm,workflow_engine
0.317,0.31395611000061036,e65550c4-4cdd-4c93-9efa-7fa478cda562,warm,workflow_engine
