makespan,overhead,workflow_instance_id,is_cold,composition
6.31,3.099816617965698,183206b1-2e1f-4d1f-a447-4cefe8598cd4,cold,routing_slip
6.372,3.1505027027130126,73c570ab-89fe-46ab-9ba1-0663aa9d5c91,cold,routing_slip
6.422,3.350763628005981,f5d10b48-ae65-4247-bd29-e7ad12ebf3f7,cold,routing_slip
6.562,3.424993955612183,7613da45-0227-4b39-b98c-461809a57197,cold,routing_slip
6.552,3.499996854782104,380ceb4f-f530-4ce6-b194-34008abea21f,cold,routing_slip
6.576,3.3395967731475826,f144e9bd-14b8-4194-85a7-5c88607e1edb,cold,routing_slip
6.584,3.432300218582153,a1bfde94-3628-4847-bb09-ac5ddad5116b,cold,routing_slip
6.112,2.999822151184082,add9a3cd-96e7-41aa-827a-0656395fd53f,cold,routing_slip
6.318,3.1878980808258053,dc970d89-1bea-4441-8468-8444b49699a5,cold,routing_slip
6.223,3.087688158035278,703ec02a-c220-49be-ae2e-839a276e28a6,cold,routing_slip
6.421,3.2339260540008548,8981d8bf-020f-4b02-8481-527fdbdfe938,cold,routing_slip
6.286,3.1746570930480953,4b355e2e-8b9f-452f-8309-4d624a5eef0c,cold,routing_slip
6.56,3.3461723899841305,8164c76f-114d-4baf-9a30-f10a9ecf50a7,cold,routing_slip
6.248,3.1965664367675783,c4acf90d-adc6-4a26-9fa7-158bd47963e8,cold,routing_slip
6.435,3.2963448143005367,257c620b-6bf3-443d-9aef-e78cd892f711,cold,routing_slip
6.46,3.2315957164764404,8d9ada69-fff6-4c8b-981b-0f03997f0e23,cold,routing_slip
6.2,3.049308490753174,aa55c5d6-3800-46bb-9e7a-70602f6bd7e3,cold,routing_slip
6.489,3.3630057945251464,f892934a-72a4-4286-b1a3-7b310368a901,cold,routing_slip
6.198,3.1175258617401127,046ab957-03aa-4ecc-b8d7-1fd8c2d56bb5,cold,routing_slip
6.359,3.081933053970337,0362c5e9-13bc-4859-90e0-40e0df7d0190,cold,routing_slip
7.318,4.134511154174804,5b4eb7c8-a435-4e40-8625-6cbdf7e4b4fa,cold,routing_slip
6.361,3.314107118606567,bcbf7512-cf4a-4ede-9f6b-a316fd94d8ce,cold,routing_slip
6.215,3.0541087055206297,2736686f-83d9-4c65-bf86-ad03c75018ce,cold,routing_slip
6.272,3.1255237312316897,1174a98a-a82d-4fb9-9081-88ab2fae6803,cold,routing_slip
6.228,3.117893054962158,10dd2187-a8ec-45b5-9dc0-0baab4225470,cold,routing_slip
6.214,3.1597745552062992,ff55136b-1905-481d-9155-2b5532d6f7b6,cold,routing_slip
6.889,3.755858005523682,222436d3-0452-49e0-8709-8777c741b0b8,cold,routing_slip
0.738,0.6678763275146484,ba8429ef-b69d-49ac-ab2e-f6026c85ae85,warm,routing_slip
0.738,0.6679426078796387,e2a01efc-7225-47cb-857d-6ed39fa64049,warm,routing_slip
0.768,0.6731513671875,5509f020-13f2-48b2-86bd-0180e6434cd2,warm,routing_slip
0.792,0.6927499217987061,76ac3833-972e-4f65-972a-1667fe66ff6e,warm,routing_slip
0.718,0.6496210746765136,369f78eb-1132-42f4-972e-be6bb693524b,warm,routing_slip
1.29,1.265292205810547,95ca87c8-d397-468a-b555-ac18071e36c4,warm,routing_slip
0.765,0.7479826354980469,999f3db7-1458-4097-adb2-b0f77268a926,warm,routing_slip
0.723,0.6858891944885254,675ee714-3984-4c95-ad99-215f5eee3865,warm,routing_slip
0.771,0.6564153156280518,ffa60f33-e3dd-43ad-a622-b7ebbf0f7564,warm,routing_slip
0.73,0.6126174736022949,aebf142a-eda3-4c0f-8c66-216a19dcc8d5,warm,routing_slip
0.758,0.696950777053833,39b9f748-021f-44da-8c2e-c3956b67d0d4,warm,routing_slip
0.843,0.7550895862579345,47673bae-de42-4fcd-942d-a8abcbc832d9,warm,routing_slip
0.72,0.683184118270874,e61dc435-76fa-4876-b298-d8d9307817a6,warm,routing_slip
0.73,0.7169508743286133,d40faf28-3951-44de-80a9-8de210be22bf,warm,routing_slip
0.761,0.7278014049530029,772e2f16-d05b-4605-a399-da3b0d208973,warm,routing_slip
0.827,0.7404809970855712,e17b4214-fe84-4baf-843a-bddf5a6c399b,warm,routing_slip
0.799,0.7417669048309327,d28276d1-7b4f-4b99-b28b-d53c24ad1e09,warm,routing_slip
0.742,0.6572984619140625,136a947e-bbc2-48a3-8d55-ac09d104b190,warm,routing_slip
0.719,0.6686839046478271,a41d9aa6-6767-4553-9950-0d43a315e1b2,warm,routing_slip
0.791,0.6638203773498536,6a2d9425-c5e0-498d-be13-f7a8339260de,warm,routing_slip
0.789,0.6735732212066651,a4d7647c-f161-4bfa-b8fc-9e73637eb97a,warm,routing_slip
0.706,0.624562889099121,c45d09ba-b9ee-47b3-b635-0ddd46cf0cb0,warm,routing_slip
0.776,0.682611442565918,c509b4ab-0366-4567-b5be-e6ad7058de19,warm,routing_slip
1.778,1.6995683937072754,2e467dde-d704-4301-905b-b60ad60f2543,warm,routing_slip
0.731,0.6693838176727295,479f5ef6-cd2d-49e6-9a80-f33f42ebd5fc,warm,routing_slip
0.738,0.676554048538208,a8a40b41-cb75-468e-844b-9d34676986e1,warm,routing_slip
0.709,0.6314805831909179,6604a462-5101-4e67-98fe-46e0b618f67b,warm,routing_slip
0.775,0.6667605876922608,a0831be8-80fc-439f-95aa-11b3daa6f3de,warm,routing_slip
0.677,0.6198684711456299,25c201c0-c45f-4d44-84f5-406c60d47a0d,warm,routing_slip
0.671,0.6447870693206788,f15b6f17-899a-46b4-ba5b-40aad4a467f4,warm,routing_slip
