makespan,overhead,workflow_instance_id,is_cold,composition
6.397,3.274647399902344,10139989-050f-4c6b-abbc-8b7ee36fc3bd,cold,routing_slip
6.324,3.192965148925781,4946333f-5acc-4d6a-b311-1c0abb9567a9,cold,routing_slip
6.251,3.163528514862061,e33874f8-7779-44cc-8c35-67dbf0052ce8,cold,routing_slip
6.282,3.260597402572632,d99e1443-8270-45cc-a357-e3ad521c808c,cold,routing_slip
6.642,3.528565685272217,a1395f1f-53e2-4c8d-9abf-ddcd7c80c22d,cold,routing_slip
6.084,3.1030291404724117,9980885f-d97e-466e-b57b-2dec6596b06a,cold,routing_slip
6.294,3.1748832168579098,2444c8fb-728f-40ef-b566-13b1243ed572,cold,routing_slip
6.631,3.5742165622711184,4fe3ee0b-51c2-453f-9a21-0ce6bb676165,cold,routing_slip
6.186,3.120629201889038,18b44c74-eaf9-4013-8215-6c3bcd2cfe70,cold,routing_slip
6.248,3.1589904766082766,621fe719-7ca8-4c66-93cf-d7317c81263c,cold,routing_slip
6.258,3.181875093460083,5291a24e-72d4-48e0-847e-185b4bdde725,cold,routing_slip
6.106,3.059367233276367,6ae8529a-d5df-4237-81b4-524ab91d7dbf,cold,routing_slip
6.269,3.140309041976929,bf88276d-7eab-40e0-a8b1-0f348113cc8e,cold,routing_slip
6.473,3.3293835620880126,7e8f9ca3-be03-486b-8ae8-ddd10ed22ed1,cold,routing_slip
6.235,3.157252655029297,2c82e3bf-d4c8-490f-a7ba-04fe37449c53,cold,routing_slip
6.247,3.1446950645446776,bfbef1b6-1865-425b-8f7a-69d1358fc1b8,cold,routing_slip
6.489,3.3411337509155272,68d23927-da41-4c7d-99e9-296f33a201c8,cold,routing_slip
6.096,3.084781213760376,3ae9b1e5-c915-43fa-acdb-845b4fe14cc7,cold,routing_slip
6.077,2.9452785034179687,3a944d2f-9639-4c73-84c5-26895954a6da,cold,routing_slip
6.376,3.223209930419922,06cb7714-5de0-44aa-9082-5fda1f639cfe,cold,routing_slip
6.198,3.0468352298736576,7c26baf5-ae7a-4f0d-bc2f-7beefd11cb71,cold,routing_slip
6.56,3.410690364837646,68f69858-7ba1-48aa-be1a-74a580924296,cold,routing_slip
6.184,3.080721363067627,50d2bf57-d41f-472a-b1e5-4360fd6eee2b,cold,routing_slip
6.745,3.532658929824829,80928f52-9737-4ad0-8bdc-9b8729f5bb24,cold,routing_slip
6.355,3.1636695671081547,979ef17b-1342-4111-88bc-9e00f75d5787,cold,routing_slip
6.537,3.41924196434021,a919add5-fdf2-4cf0-9a61-9253b90692d8,cold,routing_slip
6.282,3.1831569023132325,7b5a7ac6-7edb-4a48-a933-efe09e8a9a41,cold,routing_slip
6.247,3.1773982257843016,d2b7970f-c7ab-4d27-868e-8149757aa8cf,cold,routing_slip
6.075,3.052564334869385,d34f970e-2b4c-45e7-94d2-3f3105bccb01,cold,routing_slip
6.389,3.171246828079224,67ac19f7-2892-4a0e-b295-37f923220450,cold,routing_slip
0.72,0.6707038593292236,e098474c-4cfc-4d15-bb4c-35b4e510f01e,warm,routing_slip
0.705,0.6920994091033935,462ebb8f-5e9e-4839-bdde-7a5f5b59f34a,warm,routing_slip
1.338,1.2736534481048585,e641ca62-9072-412a-96e7-b72d5b3c09f3,warm,routing_slip
0.672,0.6107402534484864,fd198e17-3118-4725-9795-2aabb91f0614,warm,routing_slip
0.746,0.6588587245941162,eddcc97a-8cea-470f-bc13-02542c680ffc,warm,routing_slip
0.775,0.7377227783203125,63048e89-c8ab-4792-b163-3fb058091fac,warm,routing_slip
0.755,0.6882554340362549,8b68ba6b-fe1b-4d30-a0b6-a690b7e75cc6,warm,routing_slip
0.768,0.7211106948852539,827e23ce-6f46-41e6-9e6a-b6842dd506d1,warm,routing_slip
0.74,0.6669788265228271,083e02a4-bf7a-4067-99cd-a52a4c67b3e0,warm,routing_slip
0.787,0.6384862060546875,1094061e-6cdb-4a69-94c4-91b24a7f9e06,warm,routing_slip
0.796,0.6886732540130616,63e0ea34-614f-48e7-a4e0-76f5ffce3314,warm,routing_slip
0.762,0.7248267288208008,a3bada7f-44df-4aca-aa7c-dafe33a631d2,warm,routing_slip
0.747,0.7218232364654541,77ee5232-b2d7-479d-84e5-7f56ceca4fe7,warm,routing_slip
0.847,0.7508403034210205,c616a4f3-25d1-4f68-bf32-215e4bf0bc7b,warm,routing_slip
0.731,0.6738999423980713,b5ca87d2-f4f3-4d58-b1e5-026b3d3b051b,warm,routing_slip
0.715,0.680991735458374,8f9b8198-e5d8-4d10-b673-de862d198b40,warm,routing_slip
0.725,0.6876064300537109,a6baf672-c116-4379-a01f-5e01cdc17157,warm,routing_slip
0.705,0.6234365272521972,366af914-e084-4e23-b640-5150ef95859b,warm,routing_slip
1.536,1.4982223377227784,544a8052-1071-43bf-af41-31487e6699c2,warm,routing_slip
1.335,1.2325701332092285,5845798c-7ded-4d85-aba9-87dcdcd1996a,warm,routing_slip
0.712,0.6267007465362548,e85102ee-e02e-42cc-b417-db25b5a00474,warm,routing_slip
0.75,0.6689634323120117,072d94ac-55be-4865-8135-700ed48880f1,warm,routing_slip
1.063,1.0057652359008789,9f6d9ed6-5c55-4432-8b6b-fb42b3399915,warm,routing_slip
0.799,0.7453095664978028,56cfe07d-3567-45ca-84c3-53249511833f,warm,routing_slip
0.752,0.7058576602935791,499bc646-f894-44b2-9427-96155b27f374,warm,routing_slip
1.152,1.0463190574645995,f65e87fb-0fe6-456b-804b-e6f51689aea1,warm,routing_slip
0.88,0.7663015174865723,140612bc-d7c5-43b1-8a59-ca51b99b8ff8,warm,routing_slip
0.69,0.67720383644104,f2be1ede-eefe-48a5-b8e5-72f871fc37a6,warm,routing_slip
0.74,0.6902286911010742,cf9dce0e-c390-4f7a-91fc-99a3bd5a0a49,warm,routing_slip
0.748,0.6892665367126465,a6d95ec3-7084-42c3-99a4-45a3acf33d91,warm,routing_slip
