makespan,overhead,workflow_instance_id,is_cold,composition
6.457,3.3671173877716063,7590f097-b6fb-40b0-9ad3-622afcbb3c00,cold,async_sequence
5.957,2.979266387939453,e92073e4-b879-4de9-a87b-05c157718460,cold,async_sequence
6.355,3.2791070747375493,4a2c1725-8920-47e9-9fd7-d7dd2595fb05,cold,async_sequence
5.762,2.825806295394897,29739ab5-e213-48cc-873f-9bf5b9484ae7,cold,async_sequence
6.037,2.9343424434661864,c8adc446-7c1e-4e92-8f0d-9d923778ee07,cold,async_sequence
6.263,3.2173144702911376,65ad6cfe-3886-45c5-8f26-13b74c98f1ad,cold,async_sequence
6.016,2.991186586380005,b8574344-434a-4263-8369-98e012be83e2,cold,async_sequence
6.487,3.2466116065979005,71f3bbf8-a800-47d4-a904-0ff14d62af31,cold,async_sequence
6.292,3.0913514537811277,b04263b0-58b2-4490-8ff3-9e04192ec86f,cold,async_sequence
6.609,3.3074684467315674,5b741199-5440-4502-b731-5149927b3bfe,cold,async_sequence
6.601,3.4105016479492187,5c64a7ea-5be6-4ed9-9af1-3ab3f7f098cc,cold,async_sequence
6.082,2.999293310165405,546d5a8d-24f8-4b1a-a44d-57aad6e8a2b0,cold,async_sequence
6.323,3.2182331542968754,b84ad70f-faf2-48bb-98dd-3ca4fd3bc876,cold,async_sequence
6.084,3.07206095123291,247d2930-7b42-4b66-87d1-6a29efe414ec,cold,async_sequence
6.581,3.374911457061768,db5a85f6-7ff6-4a7c-a22a-7e46d8faf0cd,cold,async_sequence
6.604,3.396458772659302,7f53937d-13d3-49fe-8865-7423eab400f7,cold,async_sequence
6.407,3.245221311569214,9be25aca-1359-4218-a4ea-9977753b71cd,cold,async_sequence
6.556,3.5499353466033936,e1e54d7e-b5f0-42ae-96a2-86abc1ce50d9,cold,async_sequence
6.32,3.0684679222106936,2b065ac7-2dba-4ef2-8936-5835e1bedc47,cold,async_sequence
6.245,3.09694993019104,e78a3e2b-3dfe-4602-b79c-2d71128b5b0e,cold,async_sequence
6.381,3.187642055511475,189a365f-d708-4380-a297-b77e98094804,cold,async_sequence
6.331,3.2389501628875736,f45b7795-ef7f-4916-8b40-1d18ec7a565c,cold,async_sequence
