makespan,overhead,workflow_instance_id,is_cold,composition
2.011,2.0071841106414796,cfbedf5e-9288-4013-a03a-f9cebaf225ce,cold,client_side
2.272,2.2682153434753416,32a355eb-e5df-447d-a09d-df868e64230e,cold,client_side
2.168,2.16431667137146,24530c86-78a8-47a9-ada6-953c83c8a8cf,cold,client_side
2.332,2.328145486831665,3c997ebf-0b20-48d5-adf1-a0fbbeea0176,cold,client_side
2.374,2.3703626861572267,f7623392-8dbb-4f96-abac-b643b7c148a9,cold,client_side
2.09,2.0860558414459227,69f03b44-d871-4c3e-be79-fdd901b30ad7,cold,client_side
2.245,2.241227264404297,b271bc51-9d6b-460c-82aa-5cb520444f19,cold,client_side
2.124,2.1203507652282716,e09a7113-0057-44eb-b6c5-2ba797e8226a,cold,client_side
2.148,2.1440618019104005,bb08093d-ad27-4a48-83fb-159f08bd0ca2,cold,client_side
2.108,2.1038972930908204,5e7fd22b-305e-433f-abb4-88d51ee45341,cold,client_side
2.209,2.205184825897217,2b37559f-0778-4ac6-9748-fa23e4ecf905,cold,client_side
2.036,2.031124340057373,2bf780f9-eb72-49d5-a453-6d411b3f9f1e,cold,client_side
2.232,2.228334791183472,a8618d83-0816-4e87-8185-c6fce1578203,cold,client_side
2.168,2.164078968048096,06103a60-5ebe-4ff4-bb3d-7aa3335f478f,cold,client_side
2.104,2.100250629425049,b20263bd-60c1-461a-8013-5cdf7069d64e,cold,client_side
2.171,2.1667153797149656,05b070c2-33e9-4bbb-97aa-8a4e3c5c6996,cold,client_side
2.352,2.343983890533447,a7ad88f3-200d-458b-b754-63b1b159fdb0,cold,client_side
2.324,2.3201264133453368,0af9724b-7e14-47bb-ba9b-f41dad9b29ea,cold,client_side
2.165,2.161051073074341,a9bb4c5b-f5ec-4750-bb16-a149100ea6af,cold,client_side
2.234,2.2299869384765625,c8dead14-cab7-4842-b628-7d7621045ab1,cold,client_side
2.1,2.096025323867798,efce26d6-0dc1-4f4c-960d-eec208c9077e,cold,client_side
2.118,2.114086835861206,1e6daff4-bf5b-4518-800f-405f854a4b1e,cold,client_side
