makespan,overhead,workflow_instance_id,is_cold,composition
4.551,3.4932938823699953,342bf516-0178-4f61-af69-443405f4421e,cold,event_sourcing
4.684,3.665632947921753,21595a40-82f5-4ec6-99a0-2c6caa4f1bc2,cold,event_sourcing
4.628,3.615962007522583,b20cbce2-db77-470b-b407-555a074bc8aa,cold,event_sourcing
4.556,3.535405164718628,3ce6abc4-a1d4-4955-9fe1-85893fbb206a,cold,event_sourcing
4.66,3.6525739765167238,02780b8b-167a-4dc2-b38c-12298aa746db,cold,event_sourcing
4.592,3.569302551269531,4748c293-4b42-4e3c-84c0-08dceb67aca8,cold,event_sourcing
4.638,3.585873830795288,95a11890-c81b-4835-80fe-f54e5783e838,cold,event_sourcing
4.674,3.666543458938599,183e3cdd-fd50-4a58-8131-3464029f360d,cold,event_sourcing
4.57,3.5373087596893313,22675b77-1fe3-42ba-9f82-af2e9a1d79b0,cold,event_sourcing
4.772,3.7619415969848635,32a732d5-717c-49c4-a5d7-893bd4dc0ebe,cold,event_sourcing
4.516,3.5129217777252197,b9dd3544-33b5-4286-b5d9-cd471ae197e4,cold,event_sourcing
4.876,3.8385766277313236,013efcab-ff1f-43be-949b-8c3c6950e0a4,cold,event_sourcing
4.597,3.5773376197814946,b286329c-8a62-45f2-86bf-852fd4e6fa62,cold,event_sourcing
4.951,3.8829496154785152,28b0c326-f87e-4685-a094-b416af00e1e2,cold,event_sourcing
4.621,3.6011845550537114,5c5f01fc-cf58-4153-ad76-b87632af014c,cold,event_sourcing
5.199,4.102814077377319,222e3f41-913c-4b0c-bae0-611a1b02dc7d,cold,event_sourcing
4.584,3.584423908233642,4b72833b-1253-48c4-9f0d-91cb6acc4915,cold,event_sourcing
4.61,3.57267580986023,f0323bfd-62b4-44bc-b49e-73a9c5122257,cold,event_sourcing
4.496,3.4761075458526616,2d80c43c-ecbd-4ee4-aa17-dd6520ff05d5,cold,event_sourcing
4.772,3.7292484493255618,c6bc5645-7ac2-4c67-a807-8688c7bf6893,cold,event_sourcing
4.696,3.656132837295532,d461c53c-0d90-4566-b9a3-8df4c3d42329,cold,event_sourcing
4.658,3.613335378646851,3ac26101-e80a-4280-b38f-3975e3308cf4,cold,event_sourcing
4.592,3.5481414718627926,fa13aada-f75e-443a-941c-55b7cc2de84e,cold,event_sourcing
4.616,3.6087182197570797,e56d8637-75d8-4d0f-b682-994e1d3b26f6,cold,event_sourcing
4.515,3.4940275096893307,cb09a933-edd9-435d-a517-7af03fec4da0,cold,event_sourcing
4.8,3.7470820426940916,564ce239-ab7a-4363-a2e4-909f52d8eac7,cold,event_sourcing
4.861,3.850309549331665,d97a572b-fea8-4dee-8198-604370c7de60,cold,event_sourcing
4.843,3.83740860748291,a3fbcca1-0ea9-4d8b-b63c-06f2235d4721,cold,event_sourcing
4.591,3.5393227729797365,e3675e45-22a0-4ad6-a97b-2d0f4f024ab7,cold,event_sourcing
4.66,3.6299287414550783,499ce252-396a-468b-ac17-860ca70667cc,cold,event_sourcing
2.788,2.6411768321990965,e3df2b2c-2802-4371-9717-2ce769730b77,warm,event_sourcing
3.255,3.1716653156280517,fedc91e7-f649-4409-afa2-daa5e8ccab9c,warm,event_sourcing
2.859,2.6807995166778564,db1a010f-44a5-4283-a787-c4f5791a1702,warm,event_sourcing
2.923,2.7272399883270264,412852b5-a590-44e0-a878-f0f0adf110b9,warm,event_sourcing
2.065,1.9842447662353515,1087e48b-88c2-4824-8ccf-9fd0aa524a93,warm,event_sourcing
2.9059999999999997,2.740471225738525,145f65bc-3ad8-4bfa-af49-72d1f0b525c1,warm,event_sourcing
2.96,2.875499210357666,edd43269-b7ef-433b-b6c3-b33ee956b424,warm,event_sourcing
3.0050000000000003,2.8538276004791263,6e1319d8-c4c1-46d3-ad78-38490e1546a3,warm,event_sourcing
