makespan,overhead,workflow_instance_id,is_cold,composition
0.842,0.8407800121307373,4b4d7454-5813-4743-b517-165281d787c0,cold,compiled
0.668,0.6666376762390137,20b41c24-af2a-4f64-821c-198fe250748d,cold,compiled
0.673,0.6718672733306885,6cc6fcc8-3325-438b-b1ed-42b9296e0797,cold,compiled
0.679,0.6778327026367188,7728dcc0-7ff1-4556-97ca-d2055928186e,cold,compiled
0.637,0.6358453388214111,63fb311c-af8d-4442-9288-105f30874fd2,cold,compiled
0.692,0.6907304210662841,273900ed-5478-49f6-b879-5958c7e266c3,cold,compiled
0.706,0.7047246990203857,fedfb315-1fb2-40c9-a9c2-bc273d5df3c9,cold,compiled
0.775,0.7738570213317871,994f2bd1-898d-4d05-b73f-789064d3af75,cold,compiled
0.698,0.6967766742706298,4b274c36-bcc8-43ab-9512-a58f81cbe640,cold,compiled
0.995,0.9934543323516846,3088fab9-c362-4f29-a946-c363ece42fe8,cold,compiled
0.692,0.6904552860260009,a725922a-32ca-45af-888c-19566982d520,cold,compiled
0.681,0.6797473487854004,c4b81d22-fc4f-46f3-a3c2-4724967e1aa4,cold,compiled
0.67,0.6688725185394288,c7732ac0-2373-4b0b-8f9f-af062f50be66,cold,compiled
0.661,0.6595723495483399,846a7541-9d9e-4011-8dc8-4957911be02a,cold,compiled
0.732,0.7309097118377685,a25107c1-8fbe-4e96-bfde-30a4826187ea,cold,compiled
0.691,0.6894731674194335,dfd0ac84-7733-4964-9a30-d4ebad023554,cold,compiled
0.65,0.6485377788543701,7bfb1b09-3d52-48c5-b167-0174b4bf86d8,cold,compiled
0.783,0.7819011287689209,9d84f9f6-b20c-4b2f-a986-0336363d0081,cold,compiled
0.634,0.6326922740936279,809bbec3-38e0-477f-b10a-9580840825bb,cold,compiled
0.733,0.7316834526062012,59d6ba39-1709-46e2-8ed8-1dd87ab12132,cold,compiled
0.639,0.6376748695373535,7ff0f918-0a79-419d-970f-98eff5ea631e,cold,compiled
0.801,0.7996104965209961,3b42314a-450e-482c-9b58-4fac0c2a9cc6,cold,compiled
0.665,0.6620321655273438,a49330c4-1198-4fae-bcca-3702fe4dfdb7,cold,compiled
0.644,0.6427776279449463,a8d378de-10cf-4f4a-a148-c93845b70cda,cold,compiled
0.679,0.6776050128936768,2e4cfcfc-5c9f-49a4-ae79-632cbb02192d,cold,compiled
0.672,0.6707366199493409,017f006b-90ed-4d68-ba14-66b6279b915b,cold,compiled
0.648,0.6468152980804444,c9429120-95de-4f47-a14e-f330ec90a998,cold,compiled
0.691,0.6816466007232665,8e5489e0-20e2-45a1-a79c-49815d6cbbc1,cold,compiled
0.661,0.6597316131591797,e1841c04-8f52-4059-ba8a-e2a6fac43495,cold,compiled
0.631,0.6296307621002197,b07d672e-bd7b-467e-b360-a36d38df568e,cold,compiled
0.007,0.0060081787109375,d8c83c66-0dd4-463a-84aa-28834ad52bc2,warm,compiled
0.01,0.009040365219116211,0917de50-970a-4fea-9cb0-c67137067bb7,warm,compiled
0.006,0.005082803726196289,db6a77aa-dd10-45be-bd4e-108bfb1ed7b6,warm,compiled
0.005,0.004153852462768555,8efa9d02-12cb-4600-aef0-51a5ca59cf3a,warm,compiled
0.006,0.005141216278076172,cc98fc64-8586-40b6-9075-7b2f6f97d524,warm,compiled
0.005,0.004059915542602539,7f7ab861-d508-4a31-bb19-39ae063b2292,warm,compiled
0.004,0.003100208282470703,2244613c-fc77-4443-859e-305f9310f9eb,warm,compiled
0.006,0.005049663543701172,eb7df06a-4fa3-4aa5-966e-545618921ae4,warm,compiled
0.006,0.0049371299743652345,746285cb-43d3-419b-9160-6eb20d7fe26c,warm,compiled
0.006,0.005022245407104492,4146b380-3cea-4c54-8217-77076939e2d0,warm,compiled
0.013,0.0050392036437988275,cadb379e-6858-4773-8ac2-9f0e4f54c482,warm,compiled
0.006,0.005072074890136719,80b1d1aa-0eb7-4c2d-8519-6333498a1edb,warm,compiled
0.007,0.006019861221313477,0124e64f-08b3-440b-9795-e6ed5afb33f3,warm,compiled
0.012,0.005250846862792969,36230ac9-1250-48c2-82ba-d9d651a067e1,warm,compiled
0.008,0.0070248680114746095,3973d02b-5f38-4e94-88cb-bef7c96734cb,warm,compiled
0.006,0.005143600463867188,a97ab775-5ea9-4943-abbd-f0f360895a9d,warm,compiled
0.008,0.007044656753540039,ca81ee30-5ff7-4878-935c-09dfb684019d,warm,compiled
0.007,0.006109029769897461,b324cf7e-19a4-46fc-9b1b-5086a42325db,warm,compiled
0.008,0.0070210533142089845,a05767a2-69dd-4314-92e3-e89611881a7b,warm,compiled
0.006,0.004877048492431641,e3ef1c03-b899-40de-a556-e49441852286,warm,compiled
0.008,0.00705848503112793,ebcce32e-8882-4e36-9e58-7ece947ae25a,warm,compiled
0.006,0.005004840850830078,8cb5146f-eef1-45c4-8bbd-72d3dc7462ae,warm,compiled
0.006,0.005084949493408203,4da4b1d4-d007-4fe5-8df6-6b1e017c9630,warm,compiled
0.005,0.00251734733581543,c698af4e-7a95-4c1d-ac9e-b96718b8147b,warm,compiled
0.007,0.005846769332885742,7c5dc9fd-4f20-4721-8a6e-cdf1eec98731,warm,compiled
0.006,0.004968362808227539,2a5b7dfa-4816-4ec2-97a3-e96c4c721a74,warm,compiled
0.007,0.006006748199462891,b16bd7b5-5aef-4075-adf1-954bc55c402c,warm,compiled
0.009,0.008055147171020507,6dcac642-f051-4dc0-803b-b814042235e9,warm,compiled
