makespan,overhead,workflow_instance_id,is_cold,composition
0.667,0.6656340999603272,42287251-3db9-4a0a-a297-9e5e47715995,cold,compiled
0.65,0.6483267784118653,8aa004b0-5f28-49be-8d75-dc9f68cca1df,cold,compiled
0.67,0.6686391067504883,e8e70949-160c-4de1-bd96-45873ab0a8e6,cold,compiled
0.698,0.696720645904541,14314f87-db4d-46cd-878e-3b7eb1859565,cold,compiled
0.668,0.6668327026367188,29fc43db-2bb2-4643-a5c6-b4a54e1ddf5a,cold,compiled
0.793,0.791779296875,cf80a6e9-0a9a-48f9-869d-1b3762ed45d8,cold,compiled
0.621,0.6199650249481201,cf107a65-2300-4877-a715-6cf81b13a983,cold,compiled
0.671,0.6696798763275147,36c27008-0ac7-487c-832c-646dd0a53b00,cold,compiled
0.643,0.6417385272979736,1e826447-f89b-4636-971a-847ad0c6d3fa,cold,compiled
0.636,0.6346164569854736,225b9a41-5c42-49f3-bc7a-6c8788c1dfae,cold,compiled
0.641,0.6395156059265137,a579eaf1-d440-4169-af1d-53f92adbca5e,cold,compiled
0.675,0.6736555576324463,6d4dc9c6-8ce6-4e4c-b578-fa18dc2cac24,cold,compiled
0.765,0.7636646175384522,548227de-cf8e-4155-b60d-25072aae0fd7,cold,compiled
0.553,0.5519874362945557,b7990a8e-f639-47ee-8e5c-18f0dd104cb0,cold,compiled
0.671,0.6698241195678711,a47b80fb-657e-483b-8da2-19c5c0c59da7,cold,compiled
0.67,0.6686135959625245,c64ce8eb-490e-4457-ac1d-f0b0cb840723,cold,compiled
0.692,0.6905933303833007,368e6d07-caf3-4f1c-a3f3-9962dc8c94d6,cold,compiled
0.7,0.6985764026641845,9ea30791-5b77-4895-99fe-ae32431f5efd,cold,compiled
0.69,0.6887261295318603,cb2fe815-1734-46f4-b6dd-a81a23970187,cold,compiled
0.628,0.626720645904541,9d812e31-a995-43d1-9d14-a95a988cc554,cold,compiled
0.642,0.6407647533416748,e3cf5695-db9a-43f8-8f13-99d709493fc8,cold,compiled
0.691,0.6896519813537597,87bd511c-128c-4b66-b7f9-676e7ade96da,cold,compiled
0.653,0.6516419677734375,53a391c0-cc27-4fa8-aa79-cc06398f7c57,cold,compiled
0.66,0.658579740524292,a6b0756a-0853-43ab-a548-e9c0eaa1f576,cold,compiled
0.659,0.6578186359405518,26bb6d2b-e8f5-4b4e-a943-f0163165e3b7,cold,compiled
0.656,0.6547418651580811,1b6ee754-4841-44f6-ac9f-57b4bf6fa2b1,cold,compiled
0.645,0.6437049102783203,02e27302-0d48-437a-badd-10119c99d927,cold,compiled
0.735,0.7337537860870361,a0ea0629-bfba-464f-9793-9b6c24ca5984,cold,compiled
0.776,0.7745530376434326,cca1eb36-79cc-45d0-abb9-0a63ca4a47c1,cold,compiled
0.638,0.6367337589263916,4f17447f-917c-4ffe-b303-a2212bb2dc47,cold,compiled
0.007,0.005998403549194336,4000559d-d8bb-4cac-8d3d-c5bbe6d0e421,warm,compiled
0.017,0.004046718597412111,f487a4ba-afe2-4332-a01f-72b1e111b41e,warm,compiled
