makespan,overhead,workflow_instance_id,is_cold,composition
3.885,3.880981931686401,024779e4-4d2f-4dd1-927f-8857f546df65,cold,coordinator
3.89,3.8863099956512452,d344854c-271e-4913-a451-a68638597117,cold,coordinator
3.852,3.8481373805999755,9c2b23b1-a0ef-4e57-9ec0-b041414ab659,cold,coordinator
3.779,3.775058702468872,bbb79a7a-76c8-4fa8-8981-1634576814e8,cold,coordinator
3.848,3.8363341789245604,1310a3fd-d22b-4a90-b4b4-e4e0b728e2d9,cold,coordinator
4.016,4.0123130950927735,4b3f8d6c-30df-4062-b296-f09031c0ea5c,cold,coordinator
3.781,3.7773059425354005,82354098-7f3d-469e-b02a-386bf5ef2e8f,cold,coordinator
3.953,3.9491607456207274,134e6f4d-d126-4f55-95ba-188a5b7ce985,cold,coordinator
3.968,3.9642029457092285,f07ab40a-4930-4d92-ba74-d372c462240a,cold,coordinator
3.671,3.6669354400634764,9b3aa779-e456-455e-8944-58b9cb7c660d,cold,coordinator
3.76,3.755988368988037,2dd70c1a-26cb-46ba-90c0-30863ba6b519,cold,coordinator
3.783,3.762882001876831,81de6612-cb74-4c7e-980d-4651c8f54f84,cold,coordinator
4.026,4.022249675750732,c7b1aca2-e6da-4bea-9cae-19d1f16ddbcd,cold,coordinator
4.01,4.006116161346435,3408b801-8815-47bc-82e8-bf049c68be1a,cold,coordinator
3.977,3.9731698055267333,fa02bb75-5596-465b-b247-a30050cb4535,cold,coordinator
3.978,3.9739347248077395,24196b06-e3e4-4982-93c4-d800a2a98e6f,cold,coordinator
3.703,3.698950937271118,4c4cbcfc-115c-4c29-838c-0b74e1ecdd8f,cold,coordinator
3.742,3.737750665664673,f56be609-6527-4ecc-8d69-050d840c6d7b,cold,coordinator
3.846,3.8424466094970704,c9319060-0804-41c8-a30f-f4c681b4f50d,cold,coordinator
3.782,3.7778548545837403,d36f8ca2-2ec2-4bc9-8cd1-d9d032f32fc9,cold,coordinator
3.98,3.9760904121398926,c46319b2-7a35-4edb-aec5-bb5fa5c1892b,cold,coordinator
3.668,3.664049165725708,f02f2554-f977-48cb-bebb-3f19756f0908,cold,coordinator
3.933,3.9130496101379393,d27c5b49-98fa-4d4c-85cf-d917e181a249,cold,coordinator
3.823,3.819126651763916,bb93c1f4-e40a-4d8a-8067-bc88dd8ddd3a,cold,coordinator
3.766,3.745492664337158,69fbfd0c-75d4-4fa8-81b2-8a4f1ae1283f,cold,coordinator
4.047,4.04276735496521,6a2f3cb2-83b9-47c8-bb81-688a3f6da0a3,cold,coordinator
3.961,3.944163833618164,47284a0f-dd23-4308-a647-6fd6c517e729,cold,coordinator
3.839,3.83509637260437,a657eb8f-7a72-4bde-916b-8dc1a676a7d6,cold,coordinator
3.797,3.792863437652588,ad57f4e8-0dff-41e2-9a18-c0966acc0908,cold,coordinator
0.267,0.2549167079925537,dc7689be-42ff-4471-a0b2-0539ca71e0a4,warm,coordinator
0.281,0.27801023101806643,27c7c876-9841-4a8a-9966-ff4cd39daca3,warm,coordinator
0.269,0.26598567390441896,0633223e-bac3-4fe5-af6e-8e8bdada728b,warm,coordinator
0.239,0.23616973304748534,a0a45c0e-9e7f-461d-8515-ec47346580da,warm,coordinator
0.301,0.29788148498535155,24daab6f-7b8a-4f85-9034-d3baa01206ec,warm,coordinator
0.237,0.23404527854919432,873cd88f-acb8-4089-bae5-d7aed2602375,warm,coordinator
0.232,0.22209275436401368,9061a045-246c-4907-9375-9cf097652a9d,warm,coordinator
0.248,0.23173770713806152,9132ee95-8251-4561-828a-6d3eff4f4a03,warm,coordinator
0.246,0.243283935546875,dd83e93a-a291-45a1-a846-91a686402434,warm,coordinator
0.232,0.2284580535888672,8a46512a-e497-48b0-a86a-f3b52b48d764,warm,coordinator
0.25,0.2469475269317627,3e88eed1-585e-4b28-b69e-b11af24a2f3e,warm,coordinator
0.245,0.24204861640930175,bc5676fc-4a0b-43a1-91c4-700c263e305e,warm,coordinator
0.236,0.23282426452636718,3b5ca3a8-cb5d-4ea9-a69f-2ba2b25528c4,warm,coordinator
0.254,0.25111060523986817,4b63d4c3-aab4-4b3e-bb91-2b0e0dc450c1,warm,coordinator
0.301,0.2978457221984863,c8ffbe6f-6268-49c9-a7a8-b079a9d04ffb,warm,coordinator
0.255,0.25212252616882325,3233c83e-0dc5-4678-b7d2-188dd206ca0b,warm,coordinator
0.252,0.2490402717590332,557ad947-1083-4ce7-8ded-26048f63f1ae,warm,coordinator
0.272,0.26448266220092775,1d1354fb-7c66-4612-ae57-4ed968836338,warm,coordinator
0.238,0.23500284004211425,9de43cc7-ac4d-4cc6-9522-30a7820d578c,warm,coordinator
