makespan,overhead,workflow_instance_id,is_cold,composition
10.356,5.45336967086792,6021b5a2-168e-4f46-8951-2604fbaf2aad,cold,storage
10.433,5.453883321762085,8c886051-7274-4de0-804d-dfeff094858f,cold,storage
10.216,5.251332441329955,77da59b1-e301-47cf-9dfe-92d3ef31dc16,cold,storage
10.417,5.3138052864074705,9a91a306-0cfc-4fd7-a912-4347a6b21bbe,cold,storage
10.3,5.363119411468507,5dbd98da-8118-48a1-a608-b91252e982f8,cold,storage
10.55,5.523850965499879,351efddd-73d0-4317-a01c-2849fc0e6c24,cold,storage
10.325,5.322430324554443,e45319ee-0cab-42b9-8938-77d47eb84b0c,cold,storage
11.243,6.263081520080567,ce5f9e93-e081-41fd-b3b7-ef2a72edd00f,cold,storage
11.366,6.5339425239562985,e9c289b4-09f5-49f6-aa44-dc53087432af,cold,storage
10.255,5.214065198898316,37908e42-74c9-4fb6-9dc6-fe7423f10b11,cold,storage
11.49,6.487773408889771,ab13c1e0-f3a4-4382-a2e2-844319ef51a3,cold,storage
11.69,6.549241485595703,bae22c3b-bbbb-4100-9168-6d6716250350,cold,storage
11.435,6.3247986412048345,501f1c87-84c9-40ee-ad1d-9e2728c03f04,cold,storage
11.259,6.369241889953614,ccdfc238-1305-4f1d-8059-ef8a7a5919a8,cold,storage
10.483,5.351673563003541,8f3900d3-e148-4e74-a291-2eba7bc4f822,cold,storage
11.211,6.405225549697876,034d994d-92e1-4239-a2b0-0c77e83e06ec,cold,storage
10.46,5.4400124168396005,786827a8-0210-478c-a398-89c409ad959e,cold,storage
11.505,6.379343872070313,04444a27-0123-4772-b008-37742f83b37d,cold,storage
10.333,5.410957391738892,a93c438d-ea4a-4d47-8ca9-f34777a8525d,cold,storage
11.551,6.371457935333252,2995a24f-cd27-4b99-a939-20f50056944e,cold,storage
11.549,6.534910892486572,a93d6343-7a84-4488-9514-f14986439a7e,cold,storage
10.392,5.374712507247924,f75a009b-3c89-4cfa-9ed4-e0db837bd916,cold,storage
11.373,6.330637786865234,ad84f8bf-4221-43a4-9e28-c05828ebcde1,cold,storage
11.485,6.351717100143432,11247a56-d635-43a5-a073-9d3967d78d1d,cold,storage
10.516,5.491484848022461,b222fd34-0b27-49c7-b1be-1be1e221d916,cold,storage
10.471,5.23427109336853,bfccf29f-347a-42b3-b1bf-e496c2d45d4d,cold,storage
10.4,5.324736261367798,151de899-de3c-4c8b-97a0-a059285d85c2,cold,storage
10.375,5.213406801223755,4069b1b5-cd70-441d-8c73-dcf191743470,cold,storage
10.481,5.432449871063232,4d480533-5907-49fb-a21c-2bb17150b24c,cold,storage
11.511,6.549792133331298,e2eae619-314f-428e-b624-173ac71ce2b4,cold,storage
2.914,2.8303327217102052,0f7264c8-280f-4be6-b923-a4613d5c6a59,warm,storage
2.828,2.70923083114624,d65d74d0-5a77-4599-9a02-92172796c4bf,warm,storage
2.803,2.714844730377197,0891e46e-7aac-4af7-bc7b-41dfcac70add,warm,storage
2.903,2.844038131713867,dbe02491-c378-47e3-9242-fb85903d812d,warm,storage
3.929,3.8410635986328123,93cee7de-7a43-4c3c-a9f9-ee6d9cc28ded,warm,storage
2.805,2.7535337734222414,c85215d0-b15e-498c-a076-9c49ff31aad8,warm,storage
2.795,2.7397205066680907,873dc7a6-a0f4-4f72-a4bc-0b66f770b7aa,warm,storage
2.849,2.7854695549011232,55dc19af-95a7-466c-8df1-ed63333759fb,warm,storage
2.717,2.6415283603668214,f3d720a5-cce1-44bf-9675-c4e0d04bdba8,warm,storage
2.972,2.912981149673462,83f0bdd2-a82b-41f2-a830-8f54adbad2e7,warm,storage
2.974,2.947089694976807,4d30f471-280c-4761-91fd-76ecbe5be681,warm,storage
2.988,2.940954053878784,df03f455-aaea-4579-ac88-6eeaf4d6e05c,warm,storage
2.632,2.568490535736084,dc83e981-da14-4af3-8d74-2abba035a670,warm,storage
2.783,2.6696667747497558,66354af9-b164-4b78-84b5-004abc849938,warm,storage
2.788,2.732665431976318,04a8aaaf-ae2f-4fc4-98f9-566136379fb5,warm,storage
2.779,2.7318605937957763,bdbbd013-9dd0-47e2-b7a3-5e16b5deb7f2,warm,storage
2.973,2.8937732677459715,c29fcfc1-abcc-4383-9693-1ec3adbd0770,warm,storage
2.824,2.805337308883667,20e620e0-a1ea-44f0-b296-af0c660ba43c,warm,storage
2.82,2.732800073623657,620ee0d3-083c-4e13-8068-89c35098be9a,warm,storage
3.88,3.7894843864440917,a72f2805-1433-4734-950e-5b515311bf5b,warm,storage
2.851,2.7839116344451904,984394db-96a3-46b6-99b8-f15a7579f243,warm,storage
3.843,3.795507734298706,b1e3e15a-bc43-4031-8f1f-0ff4c73b511c,warm,storage
2.925,2.813461351394653,c94ccbdb-2d48-4907-a488-cc2785cbdc36,warm,storage
2.847,2.7670737476348877,cbd443ee-73a4-4dbd-8072-6c9ee57882d8,warm,storage
2.767,2.71182684135437,7678c071-779d-4331-8505-9b3a55d4065e,warm,storage
2.838,2.7913214569091798,27e03425-e73e-40cc-8a91-227da18a88cf,warm,storage
2.707,2.6517154998779295,29886530-f8ca-412d-bdf8-7aa670d401d4,warm,storage
