makespan,overhead,workflow_instance_id,is_cold,composition
12.249,7.18150322341919,5f9c6296-87ad-4f83-9ed8-290ff1cea9ef,cold,storage
12.331,7.109129339218139,5122349b-8522-4189-89dd-dd09f7c09485,cold,storage
12.184,7.0662917938232415,ee49b8f7-7ce5-49cc-9b21-17e9cc8c87f0,cold,storage
12.135,7.039279947280884,ba930c30-d005-49ee-b4bd-d872e581da2e,cold,storage
12.361,7.318299947738648,cdecc1e7-cd8c-45ed-96ea-4f434d2d577c,cold,storage
12.108,6.988540609359742,c51c5bf9-3a5a-49c2-8b7c-d06c6437c9e1,cold,storage
11.163,6.049786937713623,7b37cd52-c924-474b-83a7-0da35d90d6e5,cold,storage
12.285,7.155734453201294,54200ea0-b951-4b5d-8e98-d25a9be0c524,cold,storage
12.19,7.052181425094604,c0c80b77-65ea-4c13-9a89-8338cc736b83,cold,storage
12.208,6.992593343734741,df66854d-7f69-42f1-81d7-f47b5669b559,cold,storage
12.118,6.919269054412842,11ab2fb5-c5ff-4577-b190-fc93653c949b,cold,storage
11.175,6.083965826034547,f5cffeab-7653-45ac-8231-f04ebc7b137a,cold,storage
12.106,6.996451908111572,7b78aff4-fa34-4d60-8250-ff0e289cd67c,cold,storage
12.192,6.982486812591553,12908922-421f-4896-9baa-6ba705f80395,cold,storage
12.104,6.887317327499389,e0d0007f-668f-422a-a1f3-841e628f3795,cold,storage
12.117,7.055853263854981,463cb180-5824-4026-b6e7-9549dccb2d96,cold,storage
12.381,7.209133583068848,f50ad968-64b9-4ed1-8a51-b706d8ef9d96,cold,storage
12.183,7.1166235523223875,17e404fa-3744-498f-9d2f-df7beebeb336,cold,storage
12.146,7.031692358016969,6acde59d-14ef-4d3d-9cfd-ea01b7a3de63,cold,storage
12.136,7.171286903381347,60fa60f1-b2a4-4c3b-b364-a9d63f54304c,cold,storage
12.13,7.106548194885255,24e7e83e-4eeb-45ff-8b66-c97dfeeb3a2f,cold,storage
12.079,7.091004613876343,97e410f8-7f40-427f-8607-14c0593433f1,cold,storage
12.386,7.192742429733276,3589ba6e-4235-415b-9282-7d7797b31673,cold,storage
12.157,7.033410961151123,2a2e0182-19de-4e6c-aaf7-13fa83122374,cold,storage
12.102,7.069749357223511,7b9d9fb6-f816-40f4-839b-a9793fa31292,cold,storage
12.077,7.026125289916992,05364587-c36d-482b-8f1f-aa146e741431,cold,storage
12.467,7.3561766071319585,8263ae57-89a4-431f-8062-b2bc47a58c98,cold,storage
12.036,6.9966111049652095,e4c7fdde-b81b-499d-956c-aff11ca3a0ee,cold,storage
12.115,7.117442359924317,56e27681-b95c-472b-a687-a01d8764eb38,cold,storage
4.864,4.768419422149658,71c6b5d3-e333-4b05-8991-09fe5c6857c9,warm,storage
3.559,3.471022113800049,d9d67be6-8f5e-400f-aa52-4b5bd81763eb,warm,storage
3.548,3.496465347290039,2af9ebb5-5e95-46ea-bcf5-6d7814fa37ff,warm,storage
3.702,3.6588054676055908,e9050f18-a17b-4a5a-899f-44051e206a3c,warm,storage
4.867,4.779164211273193,a759f8bd-e311-4357-a657-8e909a802332,warm,storage
5.112,5.056669246673584,c85afabe-98d7-4ceb-b3b4-a5c6cd4363ba,warm,storage
3.549,3.439967845916748,489adc33-687e-4bb2-abdb-be88f994cd12,warm,storage
3.562,3.4142491455078123,2cdaeca9-5a6a-4230-899e-ef4e0810e650,warm,storage
3.518,3.4304684333801267,ca934b15-40a8-438d-bdad-12de00f41c55,warm,storage
3.751,3.7118914852142333,97ba01e2-3cb5-49a0-9406-3b4632f2adc1,warm,storage
3.63,3.4704021263122558,31e88d56-6b16-44c6-ab6b-0831106d4b47,warm,storage
47.101,47.029443670272826,59e799ce-1da3-4bc4-99b0-6165ec93fb74,warm,storage
3.657,3.5566589183807373,c4e8c561-da5d-452e-972c-461cb090b411,warm,storage
3.55,3.482517051696777,71a9cced-0053-4dec-aaff-460ee18276be,warm,storage
3.526,3.486710525512695,bd0a0b15-829f-4f90-b713-9297abd985ac,warm,storage
57.41,57.30577221870422,8a4bb0f2-f6d0-49ef-a7a0-efe0a91aab26,warm,storage
3.583,3.5398841457366945,633f884f-42c8-477e-a658-df6a866d0803,warm,storage
4.871,4.781838842391968,33e88717-5e1e-4e29-821f-fd6b03877731,warm,storage
3.685,3.596964178085327,ff387331-3148-4b4e-ae12-fcf8188e8e8e,warm,storage
3.64,3.544385805130005,1a280795-0d14-4ec8-b886-1905e56e6037,warm,storage
3.55,3.4943800449371336,1a91062d-d0b2-438d-97ca-2bb3ed842f5e,warm,storage
3.563,3.46659902381897,12048892-9d20-4532-903e-59fa25fd8dc2,warm,storage
52.394,52.338522619247435,e64fa695-db88-486d-8e02-fa7ba45a668a,warm,storage
5.027,4.915451337814331,78a51ddd-1254-4726-9310-126e91abcce1,warm,storage
3.597,3.448405382156372,079fa295-b0ed-4f21-a37f-ddade257be23,warm,storage
3.544,3.500437110900879,3a741f43-66f5-4ee1-9622-07c3837080a0,warm,storage
3.565,3.525944652557373,667498ff-e20b-40a4-8ffd-c2619b5ae17c,warm,storage
3.551,3.463027359008789,f5312b9b-1af8-4493-bf65-9ceefab6190f,warm,storage
3.52,3.4367816638946533,6603cf39-ce07-46cb-8a37-f285a9ffbdef,warm,storage
3.709,3.6779111709594727,725f7358-4780-48d9-ae50-6f9c0bdac34d,warm,storage
